dataset,column,day,n_injected_in_day,clean_daily_mean,polluted_daily_mean,abs_bias,bias_pct,snr
weather:new_york,temperature_2m,2024-05-28,1,22.0208,22.141,0.1202,0.5457,0.0118
weather:new_york,temperature_2m,2024-05-31,1,18.6125,18.5305,0.082,0.4404,0.0081
weather:new_york,temperature_2m,2024-06-12,1,19.9,19.9556,0.0556,0.2795,0.0055
weather:new_york,temperature_2m,2024-07-05,1,26.8958,26.9576,0.0618,0.2298,0.0061
weather:new_york,temperature_2m,2024-07-10,1,28.0833,28.2449,0.1616,0.5754,0.0159
weather:new_york,temperature_2m,2024-07-29,1,25.025,25.0919,0.0669,0.2673,0.0066
weather:new_york,temperature_2m,2024-07-30,1,26.3292,26.52,0.1909,0.7249,0.0187
weather:new_york,temperature_2m,2024-08-01,1,27.6625,27.7855,0.123,0.4448,0.0121
weather:new_york,temperature_2m,2024-08-02,1,27.275,27.2048,0.0702,0.2574,0.0069
weather:new_york,temperature_2m,2024-08-12,1,21.9208,21.9843,0.0635,0.2898,0.0062
weather:new_york,temperature_2m,2024-09-05,1,18.9083,18.8709,0.0374,0.1978,0.0037
weather:new_york,temperature_2m,2024-09-21,1,20.2958,20.2145,0.0813,0.4008,0.008
weather:new_york,temperature_2m,2024-10-10,1,12.325,12.2833,0.0417,0.338,0.0041
weather:new_york,temperature_2m,2024-11-02,1,12.1958,12.2505,0.0547,0.4485,0.0054
weather:new_york,temperature_2m,2024-11-18,1,12.4583,12.4016,0.0567,0.4553,0.0056
weather:new_york,temperature_2m,2024-11-19,1,10.8208,10.868,0.0471,0.4356,0.0046
weather:new_york,temperature_2m,2024-12-22,1,-9.0958,-9.0498,0.0461,0.5063,0.0045
weather:new_york,temperature_2m,2025-01-06,2,-2.3292,-2.324,0.0051,0.2197,0.0005
weather:new_york,temperature_2m,2025-01-29,1,4.0833,4.0279,0.0555,1.3587,0.0054
weather:new_york,temperature_2m,2025-02-02,1,-4.5042,-4.4886,0.0156,0.3463,0.0015
weather:new_york,temperature_2m,2025-02-05,1,-1.4292,-1.4323,0.0031,0.2186,0.0003
weather:new_york,temperature_2m,2025-02-06,1,1.0875,1.0887,0.0012,0.1104,0.0001
weather:new_york,temperature_2m,2025-02-07,1,1.3708,1.377,0.0062,0.451,0.0006
weather:new_york,temperature_2m,2025-02-27,1,8.5458,8.5615,0.0157,0.1838,0.0015
weather:new_york,temperature_2m,2025-03-04,1,4.7875,4.824,0.0365,0.7634,0.0036
weather:new_york,temperature_2m,2025-03-08,1,3.6333,3.6229,0.0105,0.2879,0.001
weather:new_york,temperature_2m,2025-03-12,1,7.4583,7.5088,0.0504,0.6763,0.005
weather:new_york,temperature_2m,2025-03-14,1,6.0458,6.0549,0.009,0.1492,0.0009
weather:new_york,temperature_2m,2025-03-28,1,10.0792,10.1274,0.0482,0.4783,0.0047
weather:new_york,temperature_2m,2025-04-10,1,5.1917,5.1697,0.0219,0.4223,0.0022
weather:new_york,temperature_2m,2025-04-13,1,8.8833,8.8646,0.0187,0.2103,0.0018
weather:new_york,temperature_2m,2025-04-20,1,16.025,15.9377,0.0873,0.5447,0.0086
weather:new_york,temperature_2m,2025-04-30,2,20.4167,20.2409,0.1758,0.8609,0.0173
weather:new_york,temperature_2m,2025-05-09,1,14.2792,14.2286,0.0506,0.3544,0.005
weather:new_york,temperature_2m,2025-05-19,1,15.8917,15.8194,0.0723,0.455,0.0071
weather:new_york,temperature_2m,2025-05-20,1,13.85,13.7508,0.0992,0.7164,0.0097
weather:new_york,temperature_2m,2025-05-23,1,11.9583,11.9239,0.0344,0.2876,0.0034
weather:new_york,temperature_2m,2025-06-07,1,23.525,23.4323,0.0927,0.3939,0.0091
weather:new_york,temperature_2m,2025-07-18,1,26.2,26.3032,0.1032,0.3939,0.0101
weather:new_york,temperature_2m,2025-07-22,1,23.8042,23.9431,0.1389,0.5837,0.0136
weather:new_york,temperature_2m,2025-08-17,1,27.2417,27.1606,0.081,0.2974,0.008
weather:new_york,temperature_2m,2025-09-17,1,19.1792,19.1021,0.077,0.4016,0.0076
weather:new_york,temperature_2m,2025-09-18,1,22.1958,22.2967,0.1008,0.4543,0.0099
weather:new_york,temperature_2m,2025-10-12,1,14.9333,14.8963,0.037,0.2479,0.0036
weather:new_york,temperature_2m,2025-10-22,1,13.7208,13.8008,0.08,0.5828,0.0079
weather:new_york,temperature_2m,2025-10-28,1,8.7333,8.7662,0.0329,0.3763,0.0032
weather:new_york,temperature_2m,2025-11-02,1,8.9375,8.9223,0.0152,0.17,0.0015
weather:new_york,temperature_2m,2025-11-22,1,7.9042,7.9291,0.025,0.316,0.0025
weather:new_york,temperature_2m,2025-12-17,1,-0.6375,-0.6551,0.0176,2.7625,0.0017
weather:new_york,temperature_2m,2025-12-21,1,2.4167,2.4075,0.0091,0.3778,0.0009
weather:new_york,temperature_2m,2025-12-25,1,2.0375,2.0541,0.0166,0.8126,0.0016
weather:new_york,temperature_2m,2026-01-12,1,1.3333,1.3324,0.001,0.0718,0.0001
weather:new_york,temperature_2m,2026-01-14,1,6.4208,6.4477,0.0269,0.4184,0.0026
weather:new_york,temperature_2m,2026-01-21,1,-7.6167,-7.6189,0.0023,0.0298,0.0002
weather:new_york,temperature_2m,2026-01-22,1,3.0583,3.0551,0.0032,0.1048,0.0003
weather:new_york,temperature_2m,2026-01-30,1,-12.55,-12.4841,0.0659,0.5248,0.0065
weather:new_york,temperature_2m,2026-02-12,1,-1.425,-1.4258,0.0008,0.0588,0.0001
weather:new_york,temperature_2m,2026-02-16,1,-0.0583,-0.0588,0.0005,0.8379,0.0
weather:new_york,temperature_2m,2026-03-01,1,-0.2458,-0.2429,0.0029,1.1934,0.0003
weather:new_york,temperature_2m,2026-03-07,1,5.3583,5.336,0.0223,0.4169,0.0022
weather:new_york,temperature_2m,2026-03-23,1,5.8667,5.8484,0.0183,0.3118,0.0018
weather:new_york,temperature_2m,2026-03-31,1,20.8125,20.7022,0.1103,0.5297,0.0108
weather:new_york,temperature_2m,2026-04-15,1,26.1167,26.2064,0.0898,0.3438,0.0088
weather:new_york,temperature_2m,2026-04-18,1,14.4667,14.3928,0.0739,0.5108,0.0073
weather:new_york,apparent_temperature,2024-01-11,1,-0.0542,-0.0488,0.0053,9.843,0.0004
weather:new_york,apparent_temperature,2024-01-29,1,-2.0167,-2.0251,0.0084,0.4186,0.0007
weather:new_york,apparent_temperature,2024-02-05,1,-4.6208,-4.5904,0.0305,0.6596,0.0024
weather:new_york,apparent_temperature,2024-02-14,1,-7.8375,-7.8562,0.0187,0.2381,0.0015
weather:new_york,apparent_temperature,2024-02-21,1,-5.4083,-5.4089,0.0006,0.0103,0.0
weather:new_york,apparent_temperature,2024-02-27,1,4.475,4.4987,0.0237,0.5299,0.0019
weather:new_york,apparent_temperature,2024-03-26,1,1.55,1.5675,0.0175,1.1297,0.0014
weather:new_york,apparent_temperature,2024-04-06,1,1.775,1.7792,0.0042,0.2349,0.0003
weather:new_york,apparent_temperature,2024-04-14,1,10.1625,10.1531,0.0094,0.0924,0.0007
weather:new_york,apparent_temperature,2024-04-23,1,5.4667,5.4327,0.034,0.6219,0.0027
weather:new_york,apparent_temperature,2024-05-31,2,15.8625,15.8631,0.0006,0.0035,0.0
weather:new_york,apparent_temperature,2024-06-14,1,25.15,25.0345,0.1155,0.4594,0.0092
weather:new_york,apparent_temperature,2024-07-05,1,30.9083,30.8369,0.0714,0.2311,0.0057
weather:new_york,apparent_temperature,2024-07-09,1,31.1792,31.0678,0.1113,0.357,0.0089
weather:new_york,apparent_temperature,2024-07-27,1,24.7458,24.5738,0.172,0.6951,0.0137
weather:new_york,apparent_temperature,2024-07-30,1,28.475,28.3206,0.1544,0.5422,0.0123
weather:new_york,apparent_temperature,2024-08-01,1,31.2375,31.3857,0.1482,0.4743,0.0118
weather:new_york,apparent_temperature,2024-08-16,1,26.2833,26.3889,0.1056,0.4017,0.0084
weather:new_york,apparent_temperature,2024-08-19,1,25.6667,25.5176,0.1491,0.5808,0.0119
weather:new_york,apparent_temperature,2024-09-01,1,26.5583,26.6287,0.0703,0.2648,0.0056
weather:new_york,apparent_temperature,2024-09-05,1,18.6042,18.6486,0.0445,0.239,0.0035
weather:new_york,apparent_temperature,2024-09-10,1,18.4208,18.3494,0.0714,0.3876,0.0057
weather:new_york,apparent_temperature,2024-09-21,1,19.3208,19.4056,0.0848,0.4387,0.0068
weather:new_york,apparent_temperature,2024-10-01,1,16.6625,16.5664,0.0961,0.5769,0.0077
weather:new_york,apparent_temperature,2024-10-17,2,5.475,5.4846,0.0096,0.175,0.0008
weather:new_york,apparent_temperature,2024-11-05,1,14.1333,14.039,0.0944,0.6677,0.0075
weather:new_york,apparent_temperature,2024-11-06,1,19.5958,19.7429,0.1471,0.7507,0.0117
weather:new_york,apparent_temperature,2024-12-31,1,3.4625,3.4282,0.0343,0.9898,0.0027
weather:new_york,apparent_temperature,2025-01-06,1,-6.2625,-6.2389,0.0236,0.3768,0.0019
weather:new_york,apparent_temperature,2025-01-29,1,-1.1542,-1.1651,0.0109,0.946,0.0009
weather:new_york,apparent_temperature,2025-02-06,1,-2.3542,-2.345,0.0092,0.3894,0.0007
weather:new_york,apparent_temperature,2025-02-07,2,-3.4667,-3.4405,0.0262,0.7545,0.0021
weather:new_york,apparent_temperature,2025-02-10,1,-6.25,-6.262,0.012,0.1928,0.001
weather:new_york,apparent_temperature,2025-02-23,1,-1.4125,-1.4285,0.016,1.1294,0.0013
weather:new_york,apparent_temperature,2025-03-04,1,1.05,1.0716,0.0216,2.0549,0.0017
weather:new_york,apparent_temperature,2025-03-08,1,-1.2167,-1.2009,0.0157,1.2927,0.0013
weather:new_york,apparent_temperature,2025-03-14,1,3.5833,3.5768,0.0065,0.1822,0.0005
weather:new_york,apparent_temperature,2025-03-20,1,5.5167,5.5048,0.0119,0.2148,0.0009
weather:new_york,apparent_temperature,2025-03-25,1,5.525,5.5511,0.0261,0.4722,0.0021
weather:new_york,apparent_temperature,2025-03-28,1,7.1542,7.2063,0.0522,0.7291,0.0042
weather:new_york,apparent_temperature,2025-04-08,1,-0.0875,-0.1014,0.0139,15.8924,0.0011
weather:new_york,apparent_temperature,2025-04-13,1,5.0417,5.04,0.0016,0.0323,0.0001
weather:new_york,apparent_temperature,2025-04-30,1,18.2208,18.3185,0.0977,0.536,0.0078
weather:new_york,apparent_temperature,2025-05-10,1,12.5292,12.5116,0.0175,0.1398,0.0014
weather:new_york,apparent_temperature,2025-05-20,1,11.3458,11.3089,0.0369,0.3253,0.0029
weather:new_york,apparent_temperature,2025-06-18,1,25.1,24.9756,0.1244,0.4956,0.0099
weather:new_york,apparent_temperature,2025-06-20,1,23.9417,23.8868,0.0548,0.2291,0.0044
weather:new_york,apparent_temperature,2025-06-22,1,31.2417,31.1544,0.0873,0.2793,0.007
weather:new_york,apparent_temperature,2025-07-22,1,23.3583,23.313,0.0453,0.1941,0.0036
weather:new_york,apparent_temperature,2025-07-28,1,32.6667,32.528,0.1386,0.4244,0.011
weather:new_york,apparent_temperature,2025-08-15,1,28.9375,28.758,0.1795,0.6203,0.0143
weather:new_york,apparent_temperature,2025-08-25,1,25.3833,25.5003,0.117,0.4609,0.0093
weather:new_york,apparent_temperature,2025-09-25,1,24.7458,24.6051,0.1407,0.5687,0.0112
weather:new_york,apparent_temperature,2025-10-08,1,18.2542,18.1284,0.1258,0.689,0.01
weather:new_york,apparent_temperature,2025-10-25,1,8.0542,8.0797,0.0255,0.3164,0.002
weather:new_york,apparent_temperature,2025-12-04,1,-3.9625,-3.9847,0.0222,0.5613,0.0018
weather:new_york,apparent_temperature,2025-12-25,1,-2.2833,-2.2735,0.0099,0.4325,0.0008
weather:new_york,apparent_temperature,2026-01-03,1,-7.8958,-7.9246,0.0288,0.3649,0.0023
weather:new_york,apparent_temperature,2026-01-12,1,-3.7125,-3.729,0.0165,0.4436,0.0013
weather:new_york,apparent_temperature,2026-01-21,1,-12.2333,-12.2155,0.0178,0.1456,0.0014
weather:new_york,apparent_temperature,2026-01-22,1,-1.4875,-1.468,0.0195,1.3143,0.0016
weather:new_york,apparent_temperature,2026-01-30,1,-17.9833,-18.0728,0.0894,0.4972,0.0071
weather:new_york,apparent_temperature,2026-03-01,1,-4.2042,-4.1883,0.0159,0.3783,0.0013
weather:new_york,apparent_temperature,2026-03-07,1,2.9542,2.9499,0.0043,0.1442,0.0003
weather:new_york,apparent_temperature,2026-04-01,1,19.75,19.6806,0.0694,0.3513,0.0055
weather:new_york,apparent_temperature,2026-04-12,1,5.65,5.6329,0.0171,0.3027,0.0014
weather:new_york,apparent_temperature,2026-04-21,1,2.3542,2.3515,0.0027,0.1135,0.0002
weather:new_york,apparent_temperature,2026-04-22,1,6.95,6.9743,0.0243,0.3494,0.0019
weather:new_york,apparent_temperature,2026-04-25,1,4.6583,4.6214,0.0369,0.792,0.0029
weather:new_york,apparent_temperature,2026-04-26,1,5.9458,5.9246,0.0212,0.3564,0.0017
weather:new_york,apparent_temperature,2026-04-27,1,10.0,10.0093,0.0093,0.0935,0.0007
weather:new_york,precipitation,2024-01-11,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-01-19,1,0.1125,0.1125,0.0,0.0,0.0
weather:new_york,precipitation,2024-01-29,1,0.0292,0.0292,0.0,0.0,0.0
weather:new_york,precipitation,2024-02-05,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-02-21,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-02-27,2,0.1583,0.1583,0.0,0.0,0.0
weather:new_york,precipitation,2024-04-01,1,0.1375,0.1375,0.0,0.0,0.0
weather:new_york,precipitation,2024-04-04,1,0.3792,0.3819,0.0027,0.721,0.0089
weather:new_york,precipitation,2024-04-11,1,0.2708,0.2708,0.0,0.0,0.0
weather:new_york,precipitation,2024-04-21,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-05-10,1,0.5375,0.5332,0.0043,0.8014,0.0141
weather:new_york,precipitation,2024-05-15,1,0.2833,0.2841,0.0007,0.2635,0.0024
weather:new_york,precipitation,2024-05-25,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-05-28,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-05-31,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-06-14,1,0.7875,0.7864,0.0011,0.1443,0.0037
weather:new_york,precipitation,2024-06-16,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-06-29,1,0.0708,0.0708,0.0,0.0,0.0
weather:new_york,precipitation,2024-07-05,1,0.0708,0.0708,0.0,0.0,0.0
weather:new_york,precipitation,2024-07-08,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-07-13,1,1.1458,1.1458,0.0,0.0,0.0
weather:new_york,precipitation,2024-07-29,1,0.1667,0.1667,0.0,0.0,0.0
weather:new_york,precipitation,2024-07-30,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-08-01,1,0.0042,0.0042,0.0,0.0,0.0
weather:new_york,precipitation,2024-08-02,1,0.4167,0.4167,0.0,0.0,0.0
weather:new_york,precipitation,2024-09-01,1,0.2,0.2,0.0,0.0,0.0
weather:new_york,precipitation,2024-09-05,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-09-10,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-10-17,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-10-19,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-11-05,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-11-06,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-11-16,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-11-18,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2024-12-01,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-01-07,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-01-23,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-02-06,1,0.3542,0.3432,0.011,3.1008,0.0359
weather:new_york,precipitation,2025-02-07,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-02-10,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-03-01,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-03-22,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-04-08,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-04-10,1,0.0292,0.0292,0.0,0.0,0.0
weather:new_york,precipitation,2025-05-10,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-05-20,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-05-23,1,0.1333,0.1333,0.0,0.0,0.0
weather:new_york,precipitation,2025-06-18,1,0.4833,0.4837,0.0004,0.0728,0.0012
weather:new_york,precipitation,2025-06-19,1,0.1958,0.1958,0.0,0.0,0.0
weather:new_york,precipitation,2025-07-28,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-08-13,1,0.3833,0.3833,0.0,0.0,0.0
weather:new_york,precipitation,2025-08-23,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-08-26,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-08-31,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-09-17,1,0.2833,0.2823,0.0011,0.3734,0.0035
weather:new_york,precipitation,2025-09-18,1,0.0042,0.0042,0.0,0.0,0.0
weather:new_york,precipitation,2025-10-02,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-10-12,2,0.5792,0.5869,0.0077,1.3276,0.0252
weather:new_york,precipitation,2025-10-28,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2025-11-15,1,0.0333,0.0333,0.0,0.0,0.0
weather:new_york,precipitation,2025-12-04,1,0.0042,0.0042,0.0,0.0,0.0
weather:new_york,precipitation,2025-12-17,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2026-01-21,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2026-01-22,1,0.0083,0.0083,0.0,0.0,0.0
weather:new_york,precipitation,2026-01-30,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2026-02-16,2,0.075,0.0752,0.0002,0.3216,0.0008
weather:new_york,precipitation,2026-03-01,2,0.0375,0.0375,0.0,0.0,0.0
weather:new_york,precipitation,2026-03-31,1,0.025,0.025,0.0,0.0,0.0
weather:new_york,precipitation,2026-04-01,1,0.0458,0.0458,0.0,0.0,0.0
weather:new_york,precipitation,2026-04-12,1,0.0,0.0,0.0,,0.0
weather:new_york,precipitation,2026-04-15,1,0.0292,0.0292,0.0,0.0,0.0
weather:new_york,surface_pressure,2024-01-05,1,1020.4958,1025.4565,4.9607,0.4861,0.6747
weather:new_york,surface_pressure,2024-01-29,1,1005.9583,1001.5926,4.3658,0.434,0.5938
weather:new_york,surface_pressure,2024-02-05,1,1010.2542,1004.8979,5.3563,0.5302,0.7285
weather:new_york,surface_pressure,2024-02-18,1,1007.775,1011.3506,3.5756,0.3548,0.4863
weather:new_york,surface_pressure,2024-02-21,1,1026.3083,1020.1383,6.17,0.6012,0.8392
weather:new_york,surface_pressure,2024-02-26,1,1013.4792,1008.7895,4.6897,0.4627,0.6379
weather:new_york,surface_pressure,2024-02-27,2,1011.4417,1012.3775,0.9358,0.0925,0.1273
weather:new_york,surface_pressure,2024-04-03,1,1000.1,997.6415,2.4585,0.2458,0.3344
weather:new_york,surface_pressure,2024-04-06,1,1005.3458,1009.9814,4.6356,0.4611,0.6305
weather:new_york,surface_pressure,2024-04-21,1,1012.0667,1007.6659,4.4008,0.4348,0.5986
weather:new_york,surface_pressure,2024-04-23,1,1015.5875,1018.2409,2.6534,0.2613,0.3609
weather:new_york,surface_pressure,2024-05-15,1,1006.0208,1000.8764,5.1444,0.5114,0.6997
weather:new_york,surface_pressure,2024-05-25,1,1007.8167,1002.539,5.2776,0.5237,0.7178
weather:new_york,surface_pressure,2024-05-31,2,1015.9667,1005.2236,10.7431,1.0574,1.4612
weather:new_york,surface_pressure,2024-06-12,1,1012.4083,1016.2424,3.8341,0.3787,0.5215
weather:new_york,surface_pressure,2024-06-27,1,1003.9958,1009.9892,5.9934,0.597,0.8152
weather:new_york,surface_pressure,2024-07-02,1,1019.1833,1016.7453,2.438,0.2392,0.3316
weather:new_york,surface_pressure,2024-07-08,1,1012.6333,1015.3928,2.7595,0.2725,0.3753
weather:new_york,surface_pressure,2024-07-30,1,1009.9167,1004.216,5.7007,0.5645,0.7754
weather:new_york,surface_pressure,2024-08-01,1,1009.5875,1006.3981,3.1894,0.3159,0.4338
weather:new_york,surface_pressure,2024-08-16,1,1013.0667,1018.0109,4.9442,0.488,0.6725
weather:new_york,surface_pressure,2024-08-29,1,1017.9,1020.6745,2.7745,0.2726,0.3774
weather:new_york,surface_pressure,2024-09-05,1,1023.8167,1020.2768,3.5399,0.3458,0.4815
weather:new_york,surface_pressure,2024-10-04,1,1018.3875,1015.4971,2.8904,0.2838,0.3931
weather:new_york,surface_pressure,2024-10-17,1,1019.5375,1024.1276,4.5901,0.4502,0.6243
weather:new_york,surface_pressure,2024-11-02,1,1021.4917,1027.4426,5.951,0.5826,0.8094
weather:new_york,surface_pressure,2024-11-18,1,1008.075,1005.7712,2.3038,0.2285,0.3134
weather:new_york,surface_pressure,2024-11-19,1,1009.2667,1003.8014,5.4653,0.5415,0.7434
weather:new_york,surface_pressure,2024-11-26,1,1007.9875,1005.1209,2.8666,0.2844,0.3899
weather:new_york,surface_pressure,2024-12-04,1,1016.8792,1020.53,3.6508,0.359,0.4966
weather:new_york,surface_pressure,2024-12-24,1,1022.2083,1018.1954,4.0129,0.3926,0.5458
weather:new_york,surface_pressure,2025-01-01,1,997.0417,1003.0346,5.9929,0.6011,0.8151
weather:new_york,surface_pressure,2025-01-06,1,1007.3833,1010.8076,3.4243,0.3399,0.4658
weather:new_york,surface_pressure,2025-01-19,1,1004.4125,1001.9341,2.4784,0.2468,0.3371
weather:new_york,surface_pressure,2025-02-02,1,1028.1833,1033.5323,5.349,0.5202,0.7275
weather:new_york,surface_pressure,2025-02-05,1,1024.4083,1026.5758,2.1675,0.2116,0.2948
weather:new_york,surface_pressure,2025-02-10,1,1023.9958,1026.864,2.8681,0.2801,0.3901
weather:new_york,surface_pressure,2025-02-27,1,1003.3208,1007.9269,4.6061,0.4591,0.6265
weather:new_york,surface_pressure,2025-03-04,1,1018.0958,1020.2731,2.1773,0.2139,0.2961
weather:new_york,surface_pressure,2025-03-12,1,1010.2958,1013.0116,2.7157,0.2688,0.3694
weather:new_york,surface_pressure,2025-03-20,1,1004.6083,1010.0973,5.489,0.5464,0.7466
weather:new_york,surface_pressure,2025-03-22,1,1004.1625,1009.8676,5.7051,0.5681,0.776
weather:new_york,surface_pressure,2025-04-08,1,1003.3542,1006.2068,2.8526,0.2843,0.388
weather:new_york,surface_pressure,2025-04-13,1,1008.6417,1013.687,5.0453,0.5002,0.6862
weather:new_york,surface_pressure,2025-04-20,1,1019.1458,1015.8113,3.3345,0.3272,0.4535
weather:new_york,surface_pressure,2025-04-30,2,1011.0625,1011.651,0.5885,0.0582,0.0801
weather:new_york,surface_pressure,2025-05-08,1,1011.9708,1014.8602,2.8894,0.2855,0.393
weather:new_york,surface_pressure,2025-05-09,1,1008.6875,1002.507,6.1805,0.6127,0.8406
weather:new_york,surface_pressure,2025-05-23,1,1005.8958,1002.9969,2.8989,0.2882,0.3943
weather:new_york,surface_pressure,2025-06-03,1,1016.4542,1021.9232,5.469,0.538,0.7439
weather:new_york,surface_pressure,2025-06-19,1,1004.9958,1002.012,2.9839,0.2969,0.4059
weather:new_york,surface_pressure,2025-06-21,1,1014.6708,1012.2608,2.4101,0.2375,0.3278
weather:new_york,surface_pressure,2025-07-23,1,1019.4708,1013.681,5.7898,0.5679,0.7875
weather:new_york,surface_pressure,2025-07-28,1,1011.1708,1004.9966,6.1743,0.6106,0.8398
weather:new_york,surface_pressure,2025-08-12,1,1013.7708,1009.1769,4.5939,0.4532,0.6248
weather:new_york,surface_pressure,2025-08-25,1,1005.95,1008.9185,2.9685,0.2951,0.4038
weather:new_york,surface_pressure,2025-08-31,1,1018.1708,1015.2057,2.9651,0.2912,0.4033
weather:new_york,surface_pressure,2025-09-18,1,1010.6083,1016.1293,5.5209,0.5463,0.7509
weather:new_york,surface_pressure,2025-10-22,1,1003.8208,999.7341,4.0867,0.4071,0.5559
weather:new_york,surface_pressure,2025-11-02,1,1020.5167,1023.7346,3.2179,0.3153,0.4377
weather:new_york,surface_pressure,2025-11-07,1,1011.1917,1017.0862,5.8946,0.5829,0.8018
weather:new_york,surface_pressure,2025-12-10,1,1000.1875,995.9488,4.2387,0.4238,0.5765
weather:new_york,surface_pressure,2025-12-25,1,1013.6583,1017.2801,3.6218,0.3573,0.4926
